-0.314,-4.9721,-5.3775,-0.7174,-0.2353,-0.2236,5.8189,5.4872,0.434,-4.7349,-2.4356,2.3019,-5.6519,-0.9063,4.7342,5.1852,2.467,-2.3368,1.0
-0.4368,-5.2495,-5.9715,-0.8765,-0.2278,-0.1517,6.2154,5.9866,0.4912,-5.1814,-2.7051,2.3144,-6.4327,-1.0418,5.1811,5.7428,2.7899,-2.3071,1.0
0.2445,-0.0584,-0.0921,0.0363,1.7757,2.0507,1.5327,0.8304,0.2977,-2.4718,-2.3443,-0.4529,-1.9987,-0.9201,-0.4981,2.3172,0.2863,-1.7744,2.0
0.2463,-0.0162,-0.0234,-0.0234,1.6742,1.9297,1.4094,1.5202,-2.3857,-2.3857,-2.1922,-0.4713,-1.9645,-1.6684,2.1751,2.1751,0.3647,-1.7105,2.0
0.3388,-0.0001,0.0597,0.0476,3.52,3.7535,3.156,1.656,-1.6565,-4.422,-4.4281,-0.6207,-3.7443,-1.902,1.4417,4.2409,0.5886,-3.3667,2.0
0.5733,-0.0545,0.0808,0.3167,4.1037,4.6644,3.7966,1.9576,-2.2087,-5.2139,-4.7814,-0.7796,-4.78,-2.3683,2.1012,4.6951,0.5612,-4.0517,2.0
0.3273,0.0264,0.0468,0.2556,4.1428,4.6196,3.9597,2.0356,-2.1522,-5.0417,-4.9219,-0.5889,-4.6563,-2.3739,1.8558,4.8759,0.5172,-4.2828,2.0
0.8842,-0.0398,-0.0426,0.1703,6.4336,7.2754,6.1185,3.1489,-3.2718,-7.8886,-7.7542,-0.9138,-7.2606,-3.5377,3.0518,7.5794,0.9084,-6.6496,2.0
0.2121,0.1072,0.1205,0.099,1.7556,2.0708,1.6292,0.8472,-1.0423,-2.355,-2.2375,-0.2978,-2.163,-1.0368,0.8059,1.9266,0.0913,-1.9103,2.0
0.3283,0.0655,0.0875,0.1551,2.5011,2.8147,2.2538,1.1724,-1.2686,-3.0187,-2.9076,-0.5094,-2.8292,-1.3837,1.0589,2.7317,0.178,-2.4384,2.0
2.0202,-0.1354,-0.1235,-0.1235,8.8217,11.3921,8.2777,8.3011,-13.0752,-13.0752,-12.9179,-2.8628,-10.6596,-8.4329,13.0613,13.0613,3.8999,-8.787,2.0
0.8652,-0.1255,-0.0017,0.2014,7.8811,8.6507,7.1675,3.8689,-3.8548,-9.2521,-8.9698,-1.3079,-8.5551,-4.3439,3.6889,8.9171,0.961,-7.7664,2.0
0.7702,0.0274,-0.0218,-0.0872,7.8128,8.3803,7.1174,3.918,-3.7933,-9.6699,-9.273,-1.2787,-8.1857,-4.0973,3.6917,9.2511,1.22,-7.6609,2.0
0.217,0.0098,0.0927,0.025,2.4513,2.7762,2.29,1.1042,-1.2996,-3.1462,-3.0917,-0.4778,-2.7104,-1.329,1.1479,2.9117,0.3202,-2.6648,2.0
0.918,-0.052,-0.0769,0.21,6.1678,7.1946,5.9447,3.1841,-3.1871,-7.9241,-7.4853,-1.1154,-7.3301,-3.4932,2.8873,7.4638,1.0937,-6.4381,2.0
1.6496,-0.0967,-0.1608,0.4278,10.3803,12.068,10.0932,5.5589,-5.7173,-13.5399,-12.3612,-2.0336,-11.9264,-5.6346,5.3649,12.9481,1.8041,-10.512,2.0
1.5935,-0.2526,-0.0619,0.3279,10.5945,12.014,10.4093,5.671,-5.5465,-13.7087,-12.4971,-1.4952,-12.1543,-6.2057,5.4134,13.1757,1.7122,-11.008,2.0
0.673,-0.0314,-0.0196,-0.0259,7.8317,8.5011,7.187,3.7547,-3.8413,-9.631,-9.22,-1.3668,-8.1702,-4.0834,3.7458,9.3253,1.2144,-7.4315,2.0
0.2627,-0.0105,0.0158,-0.029,3.8994,4.3877,3.6388,1.8479,-2.0204,-4.9253,-4.7079,-0.6057,-4.3392,-2.0366,1.8662,4.7153,0.5085,-4.0671,2.0
0.367,0.049,0.145,0.2975,1.8634,2.0441,1.5607,0.8157,-1.074,-2.389,-2.1189,-0.2623,-2.2668,-1.0871,0.9213,1.9513,0.2298,-1.8649,2.0
0.4768,-0.0388,0.0007,0.0359,4.1979,4.6056,3.7992,1.9387,-2.1228,-5.1899,-5.0318,-0.7664,-4.5479,-2.2575,1.9003,5.0331,0.4787,-4.1015,2.0
1.3555,-0.0129,0.0796,0.1171,11.3536,12.5638,10.6114,5.6042,-5.4116,-13.758,-13.2007,-1.874,-12.5089,-5.7859,5.463,13.2354,1.5983,-11.2931,2.0
0.3414,0.0805,-0.0015,0.311,2.5696,2.7608,2.3193,1.1668,-1.3842,-3.0756,-2.8971,-0.3484,-2.8709,-1.4903,1.0248,2.6931,0.175,-2.5455,2.0
